%time,field.time_val,field.id_val,field.position_val,field.speed_val,field.voltage_val,field.current_val
1680087047856077013,1703764,15,1227,0,73,0
1680087047857177971,1703766,16,1111,0,73,0
1680087047871512013,1703786,1,2081,0,74,0
1680087047876231513,1703789,2,3121,0,73,0
1680087047886209638,1703791,3,3035,0,73,0
1680087047887354180,1703794,4,2096,0,73,0
1680087047888494346,1703796,5,1347,0,74,0
1680087047889638263,1703798,6,3763,0,74,0
1680087047890780013,1703800,7,2620,0,73,0
1680087047897286846,1703802,8,2999,0,72,0
1680087047898458388,1703804,9,3210,0,72,0
1680087047899605721,1703806,10,3121,0,73,0
1680087047900844513,1703808,11,1010,0,73,0
1680087047901924221,1703810,12,1591,0,73,0
1680087047906421305,1703812,13,1876,0,72,0
1680087047907525805,1703815,14,2885,0,73,0
1680087047908600263,1703817,15,1228,0,73,0
1680087047909696471,1703819,16,1111,0,73,0
1680087047924089513,1703838,1,2081,0,74,0
1680087047927523388,1703841,2,3121,0,73,0
1680087047937426263,1703843,3,3035,0,73,0
1680087047938571638,1703846,4,2096,0,73,0
1680087047939784555,1703848,5,1346,0,74,0
1680087047941086096,1703850,6,3763,0,74,0
1680087047942056513,1703852,7,2620,0,73,0
1680087047943295513,1703854,8,2999,0,72,0
1680087047944389305,1703856,9,3210,0,73,0
1680087047947632513,1703858,10,3121,0,73,0
1680087047948781471,1703860,11,1010,0,73,0
1680087047949859805,1703862,12,1591,0,73,0
1680087047957842680,1703864,13,1876,0,72,0
1680087047958950721,1703866,14,2885,0,73,0
1680087047960204263,1703868,15,1227,0,74,0
1680087047961109096,1703870,16,1111,0,72,0
1680087047977902055,1703891,1,2081,0,74,0
1680087047982262638,1703894,2,3121,0,73,0
1680087047983651055,1703896,3,3034,0,73,0
